"";"artist_id";"first_music";"similar_artists1";"similar_artists2";"similar_artists3";"music_tag1";"music_tag2";"music_tag3";"music_tag4";"music_tag5"
"9346";13872;"Below the Tree of Life";0;0;0;"black metal";"atmospheric black metal";"symphonic black metal";"nsbm";"ambient"
"9347";2271;"Freeze Me";3797;4115;419;"indie rock";"indie";"dance punk";"alternative";"rock"
"9348";5639;"Maconha";4160;0;0;"hardcore";"grindcore";"hardcore punk";"punk rock";"brazilian"
"9349";1031;"Point Of No Return";0;0;18286;"80s";"pop";"freestyle";"female vocalists";"dance"
"9350";6779;"Johnny, Are You Queer?";0;0;0;"new wave";"female vocalists";"80s";"pop";"power pop"
"9351";1470;"You and Me";3859;1247;9193;"rock";"alternative rock";"alternative";"indie";"lifehouse"
"9352";4918;"Dumbledore's Farewell";4927;4923;910;"soundtrack";"instrumental";"harry potter";"classical";"composer"
"9353";13362;"Made In Japan";3501;9742;991;"pop";"french";"female vocalists";"electronic";"dance"
"9354";4660;"The Flew";4647;0;0;"free jazz";"experimental";"gammarec";"jazz";"avant-garde jazz"
"9355";700;"Mirrors";0;11157;17865;"acoustic";"alternative";"rock";"indie";"cover"
"9356";9810;"Radiator";0;0;0;"post-hardcore";"rock";"hardcore";"alternative";"indie"
"9357";984;"Pot Kettle Black";426;6422;11421;"indie";"indie pop";"female vocalists";"indie rock";"folk"
"9358";6049;"Let Me Back Up - Crookers Tetsujin Remix";0;0;0;"electro";"electronic";"house";"techno";"fidget house"
"9359";5880;"Holding Pattern";0;0;0;"screamo";"emo violence";"hardcore";"real screamo";"emo"
"9360";12919;"Here Comes September";0;0;0;"australian";"indie";"rock";"alternative pop";NA
"9361";6605;"Get Close";0;6606;6611;"powerpop";"electronic";"pop punk";"pop";"hardcore"
"9362";17750;"What The Fuck Was That?";0;0;0;"comedy";NA;NA;NA;NA
"9363";13326;"Cigarette Length";0;0;0;"jazz";"instrumental";"piano";"german";"melodic"
"9364";902;"Walk Through The Fire";0;0;0;"soundtrack";"buffy the vampire slayer";"musical";"television";"buffy"
"9365";8776;"Warpigs";7644;0;5542;"acoustic";"lounge metal";"swedish";"lounge";"cover"
"9366";14301;"They Removed All Trace That Anything Had Ever Happened Here";0;0;0;"post-rock";"electronic";"indie";"indie rock";"indietronica"
"9367";11544;"Sunfruits Avenue";7029;11532;11526;"ambient";"psytrance";"chillout";"electronic";"psychill"
"9368";6445;"Ёбаный рот";6435;0;4173;"emocore";"post-hardcore";"emo";"mall emo";"russian"
"9369";11167;"Не дано";0;0;0;"pop";"russian";"dance";"90s";"russian pop"
"9370";15355;"Counting Stars";0;9169;0;"pop";"singer-songwiter";"cover";"youtube";"pop rock"
"9371";17056;"The Conformist Takes It All";14347;0;0;"indie";"electronic";"leeds";"singer-songwriter";"lms artist"
"9372";14562;"Ta-Hí (Ta Hi) (Pra Você Gostar De Mim)";0;1758;15157;"mpb";"female vocalists";"latin";"brasil";"brazil"
"9373";7376;"Breadcrumb Trail";14303;7374;0;"post-rock";"math rock";"indie";"indie rock";"experimental"
"9374";15116;"La Raza";15101;0;0;"rap";"hip-hop";"chicano rap";"hip hop";"latin rap"
"9375";7394;"Alter Ego";9893;18564;0;"pop";"pop rock";"rock";"teen pop";"girl groups"
"9376";2288;"Minor Swing";0;0;11431;"jazz";"swing";"gypsy jazz";"guitar";"jazz guitar"
"9377";1120;"Sonatina for Piano 4 Hands: II. Andante";6168;14005;0;"contemporary classical";"avant-garde";"classical";"experimental";"composers"
"9378";14239;"Bizarre Love Triangle - 2014 remaster";12194;0;0;"australian";"indie";"female vocalists";"pop";"alternative"
"9379";802;"Mi Delirio";1428;646;7865;"pop";"female vocalists";"latin";"latin pop";"anahi"
"9380";12747;"Setsuko II";0;0;0;"hip-hop";"underground hip-hop";"canadian hip-hop";"instrumental hip-hop";"hip hop"
"9381";10769;"Annihilation of Civilization";0;10775;1530;"thrash metal";"speed metal";"american";"old school thrash metal";"metal"
"9382";14296;"Postdiluvian";0;0;0;"synthpop";"electronic";"futurepop";"swedish";"electronica"
"9383";3294;"Tugboat";0;12329;0;"shoegaze";"dream pop";"slowcore";"indie";"80s"
"9384";9066;"Silüetler / Lorke Lorke (1966)";6945;8429;0;"psychedelic turkish rock";NA;NA;NA;NA
"9385";4839;"Crescer e Aceitar";0;4831;5637;"hardcore";"melodic hardcore";"brazilian";"punk rock";NA
"9386";5015;"Monster";0;2363;3083;"hard rock";"glam rock";"glam metal";"hair metal";"finnish"
"9387";5574;"日不落";6507;6508;0;"c-pop";"chinese";"pop";"taiwan";"taiwanese"
"9388";14295;"Labyrinth (Razed In Black Remix)";12344;15621;0;"idm";"ambient";"electronic";"ebm";"german"
"9389";14024;"The Silver Spear / The Earl's Chair / The Musical Priest";0;0;0;"celtic";"fiddle";"irish";"folk";"irish folk"
"9390";5696;"Doom Over The World - Remix";16949;0;0;"doom metal";"traditional doom metal";"finnish";"doom";"metal"
"9391";6520;"Лондон-париж";15962;0;6864;"pop";"russian";"dance";"male vocalists";"russian pop"
"9392";1859;"Courtesy Call";0;0;0;"alternative rock";"christian rock";"rock";"alternative";"christian"
"9393";13556;"For All The Dreams That Wings Could Fly";0;13557;0;"shoegaze";"post-rock";"ambient";"indie";"indonesia"
"9394";17942;"Final Boss";0;0;10575;"hardcore";"boston hardcore";"hardcore punk";"oldschool hardcore";"punk"
"9395";7990;"Falling Believers";0;0;7966;"drum and bass";"darkstep";"hardstep";"darkside";"hardcore"
"9396";2039;"Der Mussolini";0;0;0;"ebm";"industrial";"electronic";"german";"80s"
"9397";2231;"The Murda Show (with MC Eiht)";0;0;2258;"gangsta rap";"west coast rap";"bay area";"hip-hop";"rap"
"9398";9414;"Chick Habit";0;0;15849;"female vocalists";"french";"indie pop";"indie";"pop"
"9399";13902;"Seven";4176;1636;0;"hip-hop";"underground hip-hop";"rap";"underground rap";"hardcore rap"
"9400";12241;"Never Find";12237;9837;12257;"reggae";"dancehall";"roots reggae";"roots";"jah cure"
"9401";1514;"Not Nineteen Forever";1516;0;0;"indie";"indie rock";"british";"manchester";"rock"
"9402";12191;"trust you";379;16853;0;"j-pop";"japanese";"female vocalists";"pop";"jpop"
"9403";17031;"idrinkifight";17028;0;0;"rock";"denmark";"traaaalalala";"pop rock";"trollerier"
"9404";13040;"Flood Party";14069;0;0;"noise";"lo-fi";"cover";"hmm";NA
"9405";5216;"Smooth Criminal";8350;1116;0;"alternative rock";"rock";"alternative";"punk rock";"punk"
"9406";17215;"You Are the Woman";0;0;18410;"classic rock";"70s";"rock";"soft rock";"80s"
"9407";12750;"Ice Cream";0;0;0;"electronic";"australian";"electro";"dance";"electronica"
"9408";3577;"Crying On A Suitcase";0;0;0;"country";"american idol";"male vocalists";"pop";"modern country"
"9409";5668;"All We Are";4286;1353;0;"heavy metal";"hard rock";"female fronted metal";"metal";"german"
"9410";8773;"Rimini";0;0;0;"punk";"french";"rock";"psychobilly";"french punk"
"9411";15799;"So Weit Wie Noch Nie";0;0;0;"minimal";"electronic";"kompakt";"techno";"house"
"9412";5873;"Melonball Bounce";0;0;0;"glitch-hop";"electronic";"hip-hop";"wonky";"instrumental hip-hop"
"9413";11122;"Piece By Piece";0;0;0;"alternative rock";"alternative";"rock";"hard rock";"indie"
"9414";2718;"Eat Drink Fuck - Sick As Fuck Remix";2684;0;0;"breakcore";"raggacore";"idm";"electronic";"mashup"
"9415";16872;"Five Lessons Learned";17264;4184;6560;"punk";"punk rock";"street punk";"folk punk";"swingin utters"
"9416";3011;"I Wanna Be Your Dog";1103;10620;0;"proto-punk";"garage rock";"punk";"punk rock";"rock"
"9417";9525;"究極の聖戦";0;0;0;"tokusatsu";"anime";"japanese";"j-pop";"male vocalists"
"9418";3284;"She Went to a Moustache Party";3278;0;3276;"electronic";"experimental";"electroclash";"quirky";"2000s"
"9419";15675;"Matter to Me";11536;0;0;"world fusion";"chill out";"enigma";"spiritual";"india"
"9420";5023;"Rave";10974;0;0;"ebm";"synthpop";"futurepop";"industrial";"electronic"
"9421";18132;"Mutatom A Fukkot!";0;18128;0;"rap";"hip-hop";"hungary";NA;NA
"9422";2359;"Ruoste";0;0;0;"finnish";"progressive rock";"rock";"alternative";"suomirock"
"9423";3886;"Twin Peaks Theme - Instrumental";3885;0;16197;"soundtrack";"ambient";"instrumental";"jazz";"twin peaks"
"9424";15911;"No por el";0;15906;15910;"pop";"female vocalists";"chile";"latin";"fool game"
"9425";18528;"Subverse";5141;823;0;"metalcore";"technical metalcore";"progressive metalcore";"post-hardcore";"hardcore"
"9426";14121;"I Make the Mistake";18521;3197;0;"gothic metal";"female fronted metal";"gothic";"metal";"female vocalists"
"9427";3383;"Borboletas";11249;0;14572;"sertanejo";"brazilian";"brazilian country";"brazilian music";"victor e leo"
"9428";17332;"Waiting for a Star to Fall";0;6884;4978;"80s";"pop";"new wave";"80s pop";"american"
"9429";4578;"Samo Zelim da Znam";0;0;9015;"female vocalists";"rock";"lady gaga";"pop-folk";NA
"9430";9199;"삐리빠빠";0;0;2117;"k-pop";"korean";"female vocalists";"pop";"narsha"
"9431";16964;"psy torture";0;0;0;"rhythmic noise";"noise";"industrial";"powernoise";"dark electro"
"9432";12255;"Bamba (feat. Aitch & BIA)";0;9837;0;"reggae";"minimal";"roots reggae";"techno";"roots"
"9433";9473;"Twist";0;0;0;NA;NA;NA;NA;NA
"9434";16341;"More";0;0;0;"deep house";"electronic";"nu disco";"russian";"house"
"9435";16337;"Na Boca do Sol";0;0;13941;"jazz";"brazilian";"bossa nova";"mpb";"world"
"9436";17680;"my drug list";0;0;0;NA;NA;NA;NA;NA
"9437";775;"Panoramique";0;0;0;"ambient";"electronic";"minimal";"minimal techno";"dub techno"
"9438";10462;"Und wenn ein Lied - Radio Edit";7874;0;0;"german";"soul";"pop";"deutsch";"soehne mannheims"
"9439";18075;"20 Untitled";0;0;0;"instrumental";"hip hop";"mashup";"production";"dert"
"9440";4605;"Suden Uni";0;0;824;"folk metal";"viking metal";"pagan metal";"black metal";"finnish"
"9441";7923;"Cold";0;0;0;"hardcore";"black metal";"beatdown";"beatdown hardcore";"metalcore"
"9442";14934;"Got Himself a Ten";0;0;0;NA;NA;NA;NA;NA
"9443";3837;"Трасса е-95";3841;0;3836;"russian rock";"rock";"russian";"hard rock";"80s"
"9444";15946;"Na Dvoih";0;0;1582;"pop";"russian";"maximov";"alex";"maximov show"
"9445";13756;"Martian Boogie";0;0;0;"soft rock";"soul";"fucked-up country";"acoustic";"alternative"
"9446";18045;"Give it Up";18030;0;0;"electronic";"funk";"chillout";"groove";"new age"
"9447";5786;"Vivaldi: Sposa Son Disprezzata";0;0;3874;"opera";"classical";"mezzo-soprano";"female vocalists";"lieder and songs"
"9448";14832;"Hourglass";0;0;17952;"hardcore";"straight edge";"melodic hardcore";"hardcore punk";"straight edge hardcore"
"9449";11135;"VIA CON ME";0;0;0;"jazz";"african";"kora";"jazz fusion";"mali"
"9450";732;"Poison";2346;0;2787;"hard rock";"classic rock";"american artist";"rock";"glam rock"
"9451";1804;"Get It On";14345;15483;6362;"glam rock";"classic rock";"70s";"rock";"glam"
"9452";1123;"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude";1130;1121;1175;"classical";"baroque";"instrumental";"german";"bach"
"9453";11909;"She's Always A Woman - Bonus Track";6222;6203;5428;"indie";"singer-songwriter";"british";"indie pop";"pop"
"9454";11772;"I'll Leave This World Loving You";0;0;0;"country";"ricky van shelton - life turned her that way";"classic country";"ricky van shelton";NA
"9455";2678;"666 MPH";2165;0;0;"breakcore";"raggacore";"jungle";"idm";"electronic"
"9456";3523;"Like Rats";0;0;10161;"industrial metal";"industrial";"experimental";"doom metal";"metal"
"9457";333;"Complicated";293;302;318;"pop rock";"pop";"rock";"female vocalists";"avril lavigne"
"9458";8038;"Symphony No. 7 in A Major, Op. 92: II. Allegretto";0;0;0;"classical";"orchestra";"some bullshit i got for free that i feel too guilty to delete for the sake of the artist";NA;NA
"9459";3868;"Sacrifice";8784;3858;0;"house";"electronic";"deep house";"dance";"chillout"
"9460";9171;"História Real";0;0;0;"funk";"brazil";"brasil";"brazilian";"male vocalists"
"9461";16444;"Swimming Dancing";2095;0;2504;"j-pop";"japanese";"electropop";"electronic";"female vocalists"
"9462";2200;"20 km/h";0;0;4938;"deathcore";"experimental";"buttercore";"grindcore";"electronic"
"9463";6272;"Новая жизнь";6267;11175;0;"acoustic";"singer-songwriter";"rock";"russian rock";"bard"
"9464";1698;"How We Do This";16766;0;8378;"pop";"disney";"male vocalists";"sterling knight";"beautiful"
"9465";17586;"Princess Sarah";0;0;0;NA;NA;NA;NA;NA
"9466";728;"Cocaine";8808;8122;0;"blues";"classic rock";"blues rock";"rock";"guitar"
"9467";9647;"Do Wah Diddy Diddy - 2007 remaster";8559;15587;0;"60s";"classic rock";"rock";"oldies";"pop"
"9468";6285;"Powerslave";0;6283;0;"metal";"cover";"cover songs";"iron maiden covers";NA
"9469";763;"Em Xinh";6759;9342;4232;"post-rock";"instrumental";"ambient";"japanese";"lush"
"9470";4553;"Still Alive";7644;0;3881;"pop";"female vocalists";"swedish";"singer-songwriter";"rock"
"9471";943;"Believe in Nothing";3415;0;0;"progressive metal";"thrash metal";"heavy metal";"progressive thrash metal";"metal"
"9472";249;"GO!";617;0;3710;"hip-hop";"rap";"hip hop";"soul";"common"
"9473";8487;"William";0;0;0;"female vocalists";"indie rock";"alternative";"indie";"rock"
"9474";16746;"14:31";0;3520;0;"ambient";"electronic";"chillout";"downtempo";"electronica"
"9475";16851;"BAKUROCK 〜未来の輪郭線〜";0;0;0;"japanese";"j-pop";"j-urban";"hip-hop";"rnb"
"9476";5797;"Myopia";0;0;0;"post-rock";"instrumental";"space rock";"south african";"stoner rock"
"9477";17994;"Sakdina";17997;0;0;"love at first listen";"nepali";"mellow";"nepal";"nepali rock"
"9478";15595;"Corroded Decay";1253;12509;0;"industrial";"ebm";"electro-industrial";"dark electro";"electronic"
"9479";16917;"מילים";11797;0;0;"pop";"israeli";"eurovision";"israel";"male vocalists"
"9480";17815;"Wired";0;0;0;"death metal";"thrash metal";"metal";"death n roll";NA
"9481";16579;"She Is Music";0;0;0;"techno";"electronic";"house";"minimal";"electronica"
"9482";6142;"Á óvart";10005;4045;0;"icelandic";"indie";"experimental";"indie pop";"digitalis"
"9483";15884;"Sps";0;0;6160;"ambient";"electronic";"idm";"experimental";"deepspaceone"
"9484";12589;"你在 不在";0;0;0;"c-pop";"pop";"taiwan";"chinese";"female vocalists"
"9485";6221;"A Girl, a Boy, and a Graveyard";14097;3619;602;"folk";"singer-songwriter";"indie";"acoustic";"indie folk"
"9486";5676;"Pipimann";5675;0;0;"rap";"deutschrap";"german rap";"german";"german dream"
"9487";6206;"Dogwood Blossom";0;8800;14065;"folk";"singer-songwriter";"acoustic";"irish";"indie"
"9488";2865;"Reckless Heart";0;0;8129;"blues";"blues rock";"singer-songwriter";"new orleans";"americana"
"9489";14142;"Dating Cops";0;13053;0;"post-punk";"lo-fi";"noise rock";"experimental";"garage rock"
"9490";4917;"He's a Pirate";9981;1705;4920;"soundtrack";"instrumental";"classical";"composer";"pirates of the caribbean"
"9491";2477;"Just a Lifetime";0;1233;2037;"experimental";"psychedelic";"industrial";"avant-garde";"avantgarde"
"9492";10988;"Prawy do lewego";3500;8768;7445;"polish";"female vocalists";"pop";"polskie";"jazz"
"9493";13694;"It Was You";0;0;0;"india";"ska";"synthpop";"indie rock";"soundtrack"
"9494";10346;"Is Yours Is Mine";0;0;0;"indie rock";"country rock";"los angeles";"rock";"cinematic"
"9495";207;"505";0;2123;2122;"indie rock";"indie";"british";"rock";"alternative"
"9496";1513;"Blitzkrieg Bop - 2016 Remaster";15327;857;1814;"punk rock";"punk";"70s";"classic rock";"rock"
"9497";17709;"Postal 3 theme";1108;0;0;"brit rock";NA;NA;NA;NA
"9498";4353;"High";4354;0;0;"alternative rock";"rock";"alternative";"90s";"alternative metal"
"9499";10275;"SİĞARAMIN DUMANI SEN";0;0;0;NA;NA;NA;NA;NA
"9500";6259;"Alien";3636;0;0;"heavy metal";"hard rock";"polish";"metal";"rock"
"9501";13949;"Manea (La Fereastra)";0;12287;0;"folk";"romanian";"singer-songwriter";"female vocalists";"freak folk"
"9502";9334;"Modern Day Cowboy";8423;2859;0;"hard rock";"hair metal";"rock";"80s";"classic rock"
"9503";12320;"Piovo";0;0;0;"post-hardcore";"screamo";"italian";"hardcore";"napoli"
"9504";17435;"Джунгли (Feat. Смоки Мо)";0;0;0;"russian rap";"dirty south";"rap";"hip-hop";"russian"
"9505";17102;"Hay Al-Kataeb";17114;0;17100;"jihad";"nasheed";"ilahi";"saudi traditional";"anasheed"
"9506";2460;"Chega de Saudade - Ultimate Mix";6137;0;0;"bossa nova";"brazilian";"jazz";"mpb";"brasil"
"9507";9064;"Judia";0;0;13505;"ladino";"female vocalists";"world";"jewish";"israel"
"9508";4548;"Nolur Nolur Nolur";0;2338;2339;"female vocalists";"alternative rock";"turkish";"indie";"alternative"
"9509";2793;"Poďme sa báť";0;0;0;"metalcore";"slovak";"rock";"hard rock";"progressive metal"
"9510";8497;"Ecuador - Original Radio Edit";0;1023;0;"dance";"trance";"eurodance";"electronic";"techno"
"9511";7395;"What's In It For Me";15351;0;0;"pop";"swedish";"female vocalists";"dance";"00s"
"9512";9667;"So Just Hang On, Beautiful One";17783;9672;0;"post-rock";"shoegaze";"electronic";"ambient";"ethereal"
"9513";11459;"Voltei Recife (Silvério Pessoa)";0;0;0;NA;NA;NA;NA;NA
"9514";6461;"Killer Likes Candy";0;0;10784;"post-hardcore";"screamo";"emo";"emocore";"hardcore"
"9515";15591;"River Song";0;3677;0;"pop";"rock";"classic rock";"surf";"california"
"9516";15483;"All the Young Dudes";0;10752;1804;"glam rock";"classic rock";"70s";"rock";"hard rock"
"9517";8433;"Tanbur Taksimi";0;0;12444;"turkish";"turkish classical";"acoustic";"classical";"under two minutes"
"9518";14952;"Prologo";14956;14950;0;"progressive rock";"italian progressive rock";"italian";"italian prog";"rock progressivo italiano"
"9519";4961;"The Weak Have Taken The Earth";15875;0;0;"doom metal";"black metal";"black doom metal";"dark metal";"dutch"
"9520";9188;"Primeiro Amor";0;0;0;"gospel";"christian rock";"brazilian";"christian";"louvor"
"9521";18610;"Kernkraft 400 - DJ Gius Mix, Radio Edit";0;0;1319;"techno";"electronic";"electro";"trance";"electronica"
"9522";14350;"Keanu Reef";0;0;0;"math rock";"instrumental";"experimental";"post-rock";"noise rock"
"9523";17247;"Три 15";10489;0;0;"pop punk";"punk rock";"punk";"russian";"skate punk"
"9524";7023;"Do While ⌘x";3504;11201;3541;"glitch";"ambient";"electronic";"experimental";"idm"
"9525";11616;"The Shape of Punk That Never Came";0;13611;0;"screamo";"hardcore";"post-hardcore";"experimental";"grindcore"
"9526";1266;"Life Demise";0;0;1284;"melodic death metal";"death metal";"black metal";"blackened death metal";"swedish"
"9527";6131;"Faithless";3561;10069;0;"hard rock";"rock";"grunge";"alternative";"post-grunge"
"9528";2426;"Anomaly";0;1853;4168;"post-hardcore";"electronic";"electronicore";"nintendocore";"emo"
"9529";18587;"Black Baby (DJ-Kicks)";16124;0;0;"downtempo";"electronic";"chillout";"trip-hop";"lounge"
"9530";10641;"All Time Low";0;0;9893;"pop";"boneriffic";"female vocalists";"rich";"partial"
"9531";4506;"Идти назад";0;0;0;"melodic death metal";"metalcore";"russian";"modern death metal";"metal"
"9532";15711;"Endamın Yeter";0;0;0;"vocaloid";"german";"trance";"japanese";"dance"
"9533";1501;"Viento";0;4149;0;"rock en espanol";"rock";"rock en español";"rock mexicano";"post-punk"
